Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Credit Memo,9/26/16,337,"BenQ MW824ST DLP Projector, 3000 lumen, HDMI, D-Sub x2, S-V, Com, A x2, 10w Spk x2, AO, Control terminals (RJ45/RS232/USB) 3 year warranty. (formerly MW821ST)",-1.00,$879.00 ,($879.00),CA,Roosevelt Elementary School
,Invoice,8/4/16,INV15531,"BoxLight BoxMWall 94W  Manual Pull Down (special order) 16:10, 94"" Diagonal, Matte White with Auto Return",1.00,$328.00 ,$328.00 ,CA,Roosevelt Elementary School
,Invoice,8/4/16,INV15531,"BoxLight ECO WX32NST 3200 lumens, WXGA 1280x800.  HDMI, 2 VGA, S-Vid, Component.  L4L eligilble . Does not include Mount",1.00,$698.00 ,$698.00 ,CA,Roosevelt Elementary School
,Invoice,8/4/16,INV15531,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,CA,Roosevelt Elementary School
,Invoice,8/4/16,INV15531,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$181.00 ,$181.00 ,CA,Roosevelt Elementary School
,Invoice,11/30/16,INV16050,Certified Professional Installation of BenQ Projector with Wall Mount and Screen,1.00,$625.00 ,$625.00 ,CA,Roosevelt Elementary School
,Invoice,2/3/16,INV14894,HoverCam Solo 8 * Currently on backorder with HoverCam; approximately 2-week lead time once PO is received. *,2.00,$331.55 ,$663.10 ,CA,Roosevelt Elementary School
,Invoice,10/20/16,INV15878,PRM-30 Replacement Lamp (Platinum),1.00,$128.87 ,$128.87 ,CA,Roosevelt Elementary School
,Invoice,10/20/16,INV15878,PRM-32-35 replacement lamp,1.00,$115.70 ,$115.70 ,CA,Roosevelt Elementary School
,Invoice,9/26/16,INV15762,HoverCam Solo 8,2.00,$349.00 ,$698.00 ,CA,Rose Avenue Elementary School
,Invoice,9/26/16,INV15762,"Includes DLP short throw projector and upgrade kit. Compatible with 64"", 78"", 87"" and 95"" ActivBoards on V3 systems - Original projector plate required",2.00,$632.00 ,"$1,264.00 ",CA,Rose Avenue Elementary School
,Invoice,10/31/16,INV15938,"Includes DLP short throw projector and upgrade kit. Compatible with 64"", 78"", 87"" and 95"" ActivBoards on V3 systems - Original projector plate required",5.00,$632.00 ,"$3,160.00 ",CA,Rose Avenue Elementary School
,Invoice,9/26/16,INV15762,Promethean projector bracket for PRM 30 or PRM 35 projector with V3 stand.,2.00,$1.00 ,$2.00 ,CA,Rose Avenue Elementary School
,Invoice,10/31/16,INV15938,Promethean projector bracket for PRM 30 or PRM 35 projector with V3 stand.,5.00,$1.00 ,$5.00 ,CA,Rose Avenue Elementary School
,Invoice,5/31/16,INV15330,Swivl Carrying Case: Ballistic nylon hard case  **Reg. $36 Offering at 5% off**,78.00,$34.20 ,"$2,667.60 ",CA,Sacramento City Unified School District
,Invoice,5/31/16,INV15330,"Swivl Robot Pro -  Included: Base, Marker, Charger, Lanyard, 3x grips",78.00,$375.00 ,"$29,250.00 ",CA,Sacramento City Unified School District
,Invoice,1/27/16,INV14874,"Promethean AB+2 V3 DLP Projector Upgrade Includes DLP short throw projector and upgrade kit. Compatible with 64"", 78"", 87"" and 95"" ActivBoards on V3 systems - Original projector plate required",1.00,$899.00 ,$899.00 ,CA,San Juan Unified School District
,Invoice,4/20/16,INV15180,"BoxLight BOX OKT-0055  Oktopus for BoxLight includes 5 presenter licenses, each with 5 collaborators",3.00,$0.00 ,$0.00 ,CA,Saroyan Elementary School
,Invoice,4/20/16,INV15180,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,3.00,$99.00 ,$297.00 ,CA,Saroyan Elementary School
,Invoice,4/20/16,INV15180,"BoxLight ProjectoWrite P10 WX35NXT-NL includes HDMI, 2 VGA, USB (for interactive function). 3500 Lumens",3.00,"$1,559.00 ","$4,677.00 ",CA,Saroyan Elementary School
,Invoice,4/20/16,INV15180,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",3.00,$141.55 ,$424.65 ,CA,Saroyan Elementary School
,Invoice,9/6/16,INV15662,"Installation of Promethean ActivBoard 578’s, projectors and ACT HDMI wallbox kits.",3.00,$800.00 ,"$2,400.00 ",CA,Saroyan Elementary School
,Invoice,5/24/16,INV15311,"Professional Services - Installation of BoxLight P8 Interactive Projector, Wall Mount, and HDMI Wall Box Kit",3.00,$525.00 ,"$1,575.00 ",CA,Saroyan Elementary School
,Invoice,2/23/16,INV14980,"BoxLight BOX OKT-0055  Oktopus for BoxLight includes 5 presenter licenses, each with 5 collaborators $99 value.",1.00,$0.00 ,$0.00 ,CA,Selby Lane School
,Invoice,2/23/16,INV14980,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,CA,Selby Lane School
,Invoice,2/23/16,INV14980,BoxLight P8 WX35NXT,1.00,"$1,530.00 ","$1,530.00 ",CA,Selby Lane School
,Invoice,2/23/16,INV14980,"BoxLight Wall mount EST-Universal Extreme Short Throw Wall Mount (12.25"" to 21"")",1.00,$149.00 ,$149.00 ,CA,Selby Lane School
,Invoice,4/20/16,INV15167,Onsite Maintenance by Promethean Certified Technician (1 hour = $165)  * 2 hour minimum visit *,2.00,$165.00 ,$330.00 ,CA,Sequoia Middle School
,Invoice,9/1/16,INV15652,PRM-30 Replacement Lamp (Platinum),1.00,$128.87 ,$128.87 ,CA,Sequoia Middle School
,Invoice,6/2/16,INV15336,PRM-30 Replacement Lamp (Platinum),1.00,$128.87 ,$128.87 ,CA,Sequoia Middle School
,Invoice,12/5/16,INV16071,"ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC   **ActivConnect G - ships separately**",1.00,"$3,999.00 ","$3,999.00 ",CA,Serrano High School
,Invoice,12/5/16,INV16072,"ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC   **ActivConnect G - ships separately**",1.00,"$3,999.00 ","$3,999.00 ",CA,Serrano High School
,Invoice,12/5/16,INV16072,"Audio Enhancement Sentinel Alert System PAL w/4 Ceiling Speakers (kit)   3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver 1 each 3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange)  2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09 1 each 3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each   3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately)  1 each 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each   3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1  each   3400-0018 Dome Receiver IR-Satellite TLD100 with adapter  1 each   3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can  4 each   3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL  1 each",1.00,"$1,595.00 ","$1,595.00 ",CA,Serrano High School
,Invoice,12/5/16,INV16071,"Audio Enhancement Sentinel Alert System PAL w/4 Ceiling Speakers (kit)   3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver 1 each 3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange)  2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09 1 each 3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each   3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately)  1 each 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each   3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1  each   3400-0018 Dome Receiver IR-Satellite TLD100 with adapter  1 each   3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can  4 each   3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL  1 each",1.00,"$1,595.00 ","$1,595.00 ",CA,Serrano High School
,Invoice,5/12/16,INV15260,"BoxLight ECO X32NST 3200 lumens, XGA 1024x768. HDMI, 2 VGA, S-Vid, Component.  L4L eligible  Does not include Mount",5.00,$829.00 ,"$4,145.00 ",CA,Shore Acres Elementary School
,Invoice,9/19/16,INV15727,"BoxLight ECO X32NST 3200 lumens, XGA 1024x768. HDMI, 2 VGA, S-Vid, Component.  L4L eligible  Does not include Mount",2.00,$829.00 ,"$1,658.00 ",CA,Shore Acres Elementary School
,Invoice,5/12/16,INV15260,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,5.00,$99.00 ,$495.00 ,CA,Shore Acres Elementary School
,Invoice,9/19/16,INV15727,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,2.00,$99.00 ,$198.00 ,CA,Shore Acres Elementary School
,Invoice,10/6/16,INV15837,Certified Professional Installation of Eco X32NST projectors,2.00,$165.00 ,$330.00 ,CA,Shore Acres Elementary School
,Invoice,8/1/16,INV15517,Labor to replace 5 projectors & to replace the wall box and cables in Room 13,8.00,$165.00 ,"$1,320.00 ",CA,Shore Acres Elementary School
,Invoice,4/25/16,INV15192,"Teacher ActivPen 50 - 10 pack. For use with 100, 300 & 300 Pro and 500 Pro ranges.",5.00,$295.00 ,"$1,475.00 ",CA,SIERRA LINDA Elementary School
,Invoice,5/16/16,INV15262,"ActivPanel 70"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC  **One Mobile Stand Included**",2.00,"$3,549.00 ","$7,098.00 ",CA,Sierra Middle School
,Invoice,5/19/16,INV15301,"Buy 3 Now (APT70-B3NAPTMS): ActivPanel 70"" with ActivPanel Mobile Stand $3799 each/total f $11,397. (Must purchase 3 ActivPanels, maximum 3 ActivPanels per building)",1.00,"$11,397.00 ","$11,397.00 ",CA,Sierra Middle School
,Invoice,5/19/16,INV15302,"Buy 3 Now (APT70-B3NAPTMS): ActivPanel 70"" with ActivPanel Mobile Stand $3799 each/total f $11,397. (Must purchase 3 ActivPanels, maximum 3 ActivPanels per building)",1.00,"$11,397.00 ","$11,397.00 ",CA,Sierra Middle School
,Invoice,12/31/16,INV16250,Professional Development. 8 hours of training. $2000 value,1.00,$0.00 ,$0.00 ,CA,Sierra Middle School
,Invoice,12/31/16,INV16251,Professional Development. Full day. $2000 Value,1.00,$0.00 ,$0.00 ,CA,Sierra Middle School
,Invoice,5/16/16,INV15262,"Promethean ActivPanel Touch Mobile Stand   ActivPanel Mobile Stand - For use with both current and previous versions of 55"", 65"", 70"" and 84""ActivPanel Touch",1.00,$0.00 ,$0.00 ,CA,Sierra Middle School
,Invoice,5/19/16,INV15300,"Promethean ActivPanel Touch Mobile Stand   ActivPanel Mobile Stand - For use with both current and previous versions of 55"", 65"", 70"" and 84""ActivPanel Touch",1.00,$699.00 ,$699.00 ,CA,Sierra Middle School
,Invoice,1/13/16,INV14846,BenQ MX713ST Replacement Lamp,3.00,$149.00 ,$447.00 ,CA,Sierra Vista Elementary
,Invoice,1/13/16,INV14846,BenQ MX819ST Replacement Lamp,1.00,$149.00 ,$149.00 ,CA,Sierra Vista Elementary
,Invoice,1/13/16,INV14846,EST-P1-Lamp - Replacement lamp for extreme short-throw P1,3.00,$99.00 ,$297.00 ,CA,Sierra Vista Elementary
,Invoice,3/21/16,INV15058,"Promethean DLP Remote Remote control for PRM-35, EST-P1 and UST-P1 DLP Projectors",1.00,$40.00 ,$40.00 ,CA,Sierra Vista Elementary
,Invoice,5/3/16,INV15217,Certified Professional Installation of Promethean PRM-45 Projector upgrades,2.00,$330.00 ,$660.00 ,CA,Sierra Vista High School
,Invoice,3/24/16,INV15083,PRM-35 projector and fixings compatible with V3 stands. (to replace projector on V3 adjustable or fixed system with a DLP short-throw projector),2.00,$599.00 ,"$1,198.00 ",CA,Sierra Vista High School
,Invoice,9/7/16,INV15672,"ActivBoard 6 Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.",2.00,"$1,259.00 ","$2,518.00 ",CA,Snowline Joint Unified School District
,Invoice,9/7/16,INV15673,"ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC",4.00,"$3,999.00 ","$15,996.00 ",CA,Snowline Joint Unified School District
,Invoice,9/7/16,INV15672,Audio Enhancement Sentinel XD System Pal - 4 Ceiling Speakers (KIT),2.00,"$1,199.00 ","$2,398.00 ",CA,Snowline Joint Unified School District
,Invoice,12/22/16,INV16118,BoxLight Boston WX31NST,3.00,"$1,179.00 ","$3,537.00 ",CA,Snowline Joint Unified School District
,Invoice,12/22/16,INV16118,"BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!   $99 value, each.",3.00,$0.00 ,$0.00 ,CA,Snowline Joint Unified School District
,Invoice,12/22/16,INV16118,"CA 50A System with 2 Wall Speakers with brackets, 2-50' speaker cables and 25' 3.5mm patch cable(KIT)   3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 3210-0020 Cable 25ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 2 each 3300-0003 Speaker White Wall Speaker - WS-09 2 each 3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receive 1 each",3.00,$470.00 ,"$1,410.00 ",CA,Snowline Joint Unified School District
,Invoice,10/20/16,INV15888,Certified Professional Installation of AB88 Touch board with Espon projector and Audio Enhancement system,2.00,$967.00 ,"$1,934.00 ",CA,Snowline Joint Unified School District
,Invoice,12/22/16,INV16118,"Da Lite Model C 109"" Diagonal Manual Wall Mounted",3.00,$270.00 ,$810.00 ,CA,Snowline Joint Unified School District
,Invoice,12/22/16,INV16118,DA-LITE #6 wall brackets for projection screen (white),3.00,$17.50 ,$52.50 ,CA,Snowline Joint Unified School District
,Invoice,9/7/16,INV15672,Epson PowerLite 585W 3LCD Projector - Wall-mount - 3300 ANSI lumen - 1280 x 800 - 16:10,2.00,"$1,579.00 ","$3,158.00 ",CA,Snowline Joint Unified School District
,Invoice,2/4/16,INV14902,Audio Enhancement CA 50A Amplifier (Power Supply 3010-0100 Sold Separately),1.00,$255.00 ,$255.00 ,CA,Spring Grove School
,Invoice,9/7/16,INV15670,Audio Enhancement CA 50A Amplifier (Power Supply 3010-0100 Sold Separately),1.00,$255.00 ,$255.00 ,CA,Spring Grove School
,Invoice,2/4/16,INV14902,"Power Supply Switching for the Achiever, Ultimate IISE, Elite II and IR Receiver",1.00,$65.00 ,$65.00 ,CA,Spring Grove School
,Invoice,9/7/16,INV15670,"Power Supply Switching for the Achiever, Ultimate IISE, Elite II and IR Receiver",1.00,$65.00 ,$65.00 ,CA,Spring Grove School
,Invoice,12/20/16,INV16111,PRM-32-35 replacement lamp,2.00,$115.00 ,$230.00 ,CA,St Ignatius School
,Invoice,5/3/16,INV15213,"BoxLight ECO WX32NST 3200 lumens, WXGA 1280x800.  HDMI, 2 VGA, S-Vid, Component.  L4L eligilble . Does not include Mount",1.00,$899.00 ,$899.00 ,CA,Sunset Elementary School
,Invoice,5/3/16,INV15213,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,CA,Sunset Elementary School
,Invoice,5/3/16,INV15212,"BoxLight SoundLite30W-EXT15 - 15FT stereo 3.5mm extension male to female, for Soundlite 30W",1.00,$0.00 ,$0.00 ,CA,Sunset Elementary School
,Invoice,5/3/16,INV15213,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$295.00 ,$295.00 ,CA,Sunset Elementary School
,Invoice,5/3/16,INV15213,"CA 50A System with 2 Wall Speakers with brackets, 2-50' speaker cables and 25' 3.5mm patch cable(KIT)   3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 3210-0020 Cable 25ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 2 each 3300-0003 Speaker White Wall Speaker - WS-09 2 each 3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receive 1 each",1.00,$470.00 ,$470.00 ,CA,Sunset Elementary School
,Invoice,6/13/16,INV15359,Certified Professional Installation of the ECO WX32NST Projector with Mount & Wall Box. Installation of the Soundlite 30W,1.00,$750.00 ,$750.00 ,CA,Sunset Elementary School
,Invoice,9/21/16,INV15750,PRM-32-35 replacement lamp,4.00,$99.00 ,$396.00 ,CA,Sunset Elementary School
,Invoice,10/25/16,INV15910,"Promethean DLP Remote Remote control for PRM-35, EST-P1 and UST-P1 DLP Projectors",1.00,$59.00 ,$59.00 ,CA,Sunset Elementary School
,Invoice,4/14/16,INV15147,"Globisen LD12-EN: Computer based Laboratory with 13 built in sensors for experimenting in Environmental science  Barometric air pressure, Temperature, IR temperature, Ambient Temperature, Colorimeter, Dissolved Oxygen (Electrode sold separately),Turbidity, pH, UV, sound level, GPS, Humidity, Universal input",1.00,$567.00 ,$567.00 ,CA,Sutter Middle School
,Invoice,12/31/16,INV16253,6’ USB M/M Boosted Cable (with the bubble),1.00,$0.00 ,$0.00 ,CA,Sybil Crookham Elementary School
,Invoice,8/17/16,INV15577,"ActivBoard 6 Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC",1.00,"$1,099.00 ","$1,099.00 ",CA,Sybil Crookham Elementary School
,Invoice,9/12/16,INV15683,"Installation of ActivBoard 6 Touch 78"" with Mount Upgrade kit, ActivSound Bar and wall box",1.00,$800.00 ,$800.00 ,CA,Sybil Crookham Elementary School
,Invoice,8/17/16,INV15577,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/95"" ActivBoards.",1.00,"$1,199.00 ","$1,199.00 ",CA,Sybil Crookham Elementary School
,Invoice,8/17/16,INV15577,Promethean ActivSoundBar - For use with ActivBoard Touch Range & ActivPanel Touch.  Brackets included,1.00,$149.00 ,$149.00 ,CA,Sybil Crookham Elementary School
,Invoice,7/27/16,INV15503,"BoxLight ECO WX32NST 3200 lumens, WXGA 1280x800.  HDMI, 2 VGA, S-Vid, Component.  L4L eligilble . Does not include Mount",1.00,$869.00 ,$869.00 ,CA,Tenet Health
,Invoice,7/27/16,INV15503,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,CA,Tenet Health
,Invoice,7/27/16,INV15503,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$289.00 ,$289.00 ,CA,Tenet Health
,Invoice,6/20/16,INV15391,"Projector Upgrade - Includes DLP short throw projector and upgrade kit. Compatible with 64"" and 78"" ActivBoards on Fixed V2 systems",2.00,$599.00 ,"$1,198.00 ",CA,Thomas Kelly Elementary School
,Invoice,2/3/16,INV14895,Promethean PRM-32-35 replacement lamp,3.00,$99.00 ,$297.00 ,CA,Tranquillity Elementary School
,Invoice,1/5/16,INV14823,"500 range Pro mobile 95"" ActivBoard with extreme short throw - 2 teacher & 2 student ActivPen50 included. ActivInspire Professional Edition available",2.00,"$6,299.00 ","$12,598.00 ",CA,Tranquillity High School
,Invoice,10/20/16,INV15881,"EST-P1 - For switching out a short-throw projector for a extreme short-throw projector. Bracket compatible with fixed, adjustable and mount systems (V4)",3.00,"$1,300.00 ","$3,900.00 ",CA,Tranquillity High School
,Invoice,2/28/16,INV14987,"EST-P1 - For switching out a short-throw projector for a extreme short-throw projector. Bracket compatible with fixed, adjustable and mount systems (V4) *** SPECIAL PRICING - Regular Education Price is $1600 ***",1.00,"$1,075.00 ","$1,075.00 ",CA,Tranquillity High School
